O5573, U2156, P3910,2, 2013-08-09 00:45:43
O5574, U2322, P3754,9, 2013-08-09 00:45:44
O5575, U624, P210,4, 2013-08-09 00:45:44
O5576, U4469, P2302,3, 2013-08-09 00:45:45
O5577, U543, P4448,3, 2013-08-09 00:45:46
O5578, U4850, P1660,15, 2013-08-09 00:45:46
O5579, U4276, P3779,14, 2013-08-09 00:45:47
O5580, U548, P4205,2, 2013-08-09 00:45:47
O5581, U2455, P3673,2, 2013-08-09 00:45:47
O5582, U4465, P2387,12, 2013-08-09 00:45:48
O5583, U85, P3388,6, 2013-08-09 00:45:50
O5584, U2600, P1393,1, 2013-08-09 00:45:51
O5585, U2397, P4529,18, 2013-08-09 00:45:51
O5586, U434, P940,17, 2013-08-09 00:45:52
O5587, U2921, P4560,1, 2013-08-09 00:45:53
O5588, U776, P1552,8, 2013-08-09 00:45:55
O5589, U4060, P2627,3, 2013-08-09 00:45:55
O5590, U755, P2780,18, 2013-08-09 00:45:55
O5591, U3521, P1593,19, 2013-08-09 00:45:55
O5592, U4879, P4822,1, 2013-08-09 00:45:55
O5593, U1919, P1149,12, 2013-08-09 00:45:56
O5594, U3147, P4343,16, 2013-08-09 00:45:57
O5595, U4213, P2915,13, 2013-08-09 00:45:57
O5596, U634, P2431,9, 2013-08-09 00:45:58
O5597, U4137, P3807,12, 2013-08-09 00:45:59
O5598, U4337, P2603,19, 2013-08-09 00:45:59
O5599, U432, P1663,9, 2013-08-09 00:45:59
O5600, U3332, P402,20, 2013-08-09 00:46:01
O5601, U2277, P4289,3, 2013-08-09 00:46:02
O5602, U2012, P4042,20, 2013-08-09 00:46:02
O5603, U314, P2495,19, 2013-08-09 00:46:02
O5604, U4317, P3482,20, 2013-08-09 00:46:03
O5605, U1345, P4730,1, 2013-08-09 00:46:03
O5606, U1121, P1550,15, 2013-08-09 00:46:03
O5607, U3852, P3394,1, 2013-08-09 00:46:04
O5608, U3446, P1603,16, 2013-08-09 00:46:05
O5609, U1561, P4145,16, 2013-08-09 00:46:06
O5610, U61, P4406,13, 2013-08-09 00:46:07
O5611, U2941, P3554,4, 2013-08-09 00:46:07
O5612, U3046, P862,1, 2013-08-09 00:46:07
O5613, U3290, P2181,16, 2013-08-09 00:46:08
O5614, U3288, P318,20, 2013-08-09 00:46:08
O5615, U2399, P4775,2, 2013-08-09 00:46:08
O5616, U3078, P2964,12, 2013-08-09 00:46:09
O5617, U4424, P4271,1, 2013-08-09 00:46:09
O5618, U3518, P4439,8, 2013-08-09 00:46:10
O5619, U4559, P3795,11, 2013-08-09 00:46:10
O5620, U1651, P447,20, 2013-08-09 00:46:10
O5621, U818, P251,13, 2013-08-09 00:46:10
O5622, U1516, P1363,20, 2013-08-09 00:46:11
O5623, U4035, P3269,16, 2013-08-09 00:46:12
O5624, U165, P2805,18, 2013-08-09 00:46:12
O5625, U4761, P559,13, 2013-08-09 00:46:12
O5626, U263, P1038,8, 2013-08-09 00:46:12
O5627, U3636, P3451,5, 2013-08-09 00:46:13
O5628, U1127, P632,1, 2013-08-09 00:46:13
O5629, U3075, P4382,17, 2013-08-09 00:46:15
O5630, U3775, P3455,9, 2013-08-09 00:46:15
O5631, U2343, P1624,8, 2013-08-09 00:46:16
O5632, U3968, P2448,1, 2013-08-09 00:46:16
O5633, U1865, P875,14, 2013-08-09 00:46:16
O5634, U400, P4005,19, 2013-08-09 00:46:18
O5635, U3950, P4220,6, 2013-08-09 00:46:18
O5636, U752, P3723,16, 2013-08-09 00:46:18
O5637, U3874, P4256,12, 2013-08-09 00:46:18
O5638, U914, P2987,8, 2013-08-09 00:46:18
O5639, U3705, P4647,19, 2013-08-09 00:46:19
O5640, U2935, P3410,8, 2013-08-09 00:46:20
O5641, U822, P258,20, 2013-08-09 00:46:20
O5642, U1866, P2795,5, 2013-08-09 00:46:21
O5643, U2613, P786,13, 2013-08-09 00:46:22
O5644, U3039, P3366,1, 2013-08-09 00:46:22
O5645, U3354, P3206,18, 2013-08-09 00:46:22
O5646, U1500, P2157,6, 2013-08-09 00:46:22
O5647, U3657, P2301,3, 2013-08-09 00:46:24
O5648, U190, P4856,17, 2013-08-09 00:46:24
O5649, U4256, P1417,15, 2013-08-09 00:46:24
O5650, U4784, P261,12, 2013-08-09 00:46:24
O5651, U453, P3894,10, 2013-08-09 00:46:25
O5652, U1492, P4536,16, 2013-08-09 00:46:25
O5653, U4881, P2065,6, 2013-08-09 00:46:25
O5654, U287, P3111,12, 2013-08-09 00:46:26
O5655, U824, P828,4, 2013-08-09 00:46:26
O5656, U2620, P2536,20, 2013-08-09 00:46:26
O5657, U2528, P2185,11, 2013-08-09 00:46:26
O5658, U3237, P4239,5, 2013-08-09 00:46:28
O5659, U1288, P626,2, 2013-08-09 00:46:28
O5660, U622, P2586,6, 2013-08-09 00:46:29
O5661, U2570, P2803,3, 2013-08-09 00:46:29
O5662, U314, P2562,18, 2013-08-09 00:46:29
O5663, U2723, P1845,15, 2013-08-09 00:46:29
O5664, U658, P1604,1, 2013-08-09 00:46:30
O5665, U4941, P3338,17, 2013-08-09 00:46:30
O5666, U2701, P4326,17, 2013-08-09 00:46:30
O5667, U3293, P1621,16, 2013-08-09 00:46:30
O5668, U3846, P2235,13, 2013-08-09 00:46:31
O5669, U267, P2196,19, 2013-08-09 00:46:32
O5670, U1322, P203,16, 2013-08-09 00:46:32
O5671, U3425, P4219,18, 2013-08-09 00:46:32
O5672, U47, P2693,2, 2013-08-09 00:46:32
O5673, U2436, P505,13, 2013-08-09 00:46:32
O5674, U1431, P4852,3, 2013-08-09 00:46:33
O5675, U1121, P1853,3, 2013-08-09 00:46:35
O5676, U2421, P3266,4, 2013-08-09 00:46:35
O5677, U1938, P3554,6, 2013-08-09 00:46:37
O5678, U1293, P2308,4, 2013-08-09 00:46:37
O5679, U2522, P3689,3, 2013-08-09 00:46:37
O5680, U2472, P47,2, 2013-08-09 00:46:37
O5681, U4817, P1388,7, 2013-08-09 00:46:38
O5682, U4712, P2213,10, 2013-08-09 00:46:38
O5683, U618, P4849,3, 2013-08-09 00:46:38
O5684, U3872, P263,16, 2013-08-09 00:46:38
O5685, U817, P1845,7, 2013-08-09 00:46:38
O5686, U3173, P2700,2, 2013-08-09 00:46:39
O5687, U2472, P2820,16, 2013-08-09 00:46:39
O5688, U3743, P4344,7, 2013-08-09 00:46:40
O5689, U2682, P2112,8, 2013-08-09 00:46:40
O5690, U3501, P2501,16, 2013-08-09 00:46:41
O5691, U4738, P4918,2, 2013-08-09 00:46:41
O5692, U2880, P1600,14, 2013-08-09 00:46:43
O5693, U4039, P1396,19, 2013-08-09 00:46:43
O5694, U3227, P1786,14, 2013-08-09 00:46:44
O5695, U258, P3037,14, 2013-08-09 00:46:45
O5696, U2408, P472,2, 2013-08-09 00:46:45
O5697, U4236, P4309,4, 2013-08-09 00:46:45
O5698, U188, P4953,9, 2013-08-09 00:46:45
O5699, U1450, P1064,9, 2013-08-09 00:46:46
O5700, U43, P2011,1, 2013-08-09 00:46:46
O5701, U431, P2098,10, 2013-08-09 00:46:46
O5702, U1658, P4096,2, 2013-08-09 00:46:46
O5703, U3395, P2910,1, 2013-08-09 00:46:46
O5704, U3242, P4096,6, 2013-08-09 00:46:47
O5705, U750, P4206,5, 2013-08-09 00:46:47
O5706, U519, P3453,6, 2013-08-09 00:46:47
O5707, U3294, P272,7, 2013-08-09 00:46:48
O5708, U1462, P4225,13, 2013-08-09 00:46:48
O5709, U2996, P4508,20, 2013-08-09 00:46:48
O5710, U3262, P1417,3, 2013-08-09 00:46:48
O5711, U1481, P3960,18, 2013-08-09 00:46:49
O5712, U4535, P2770,19, 2013-08-09 00:46:49
O5713, U1033, P3567,16, 2013-08-09 00:46:50
O5714, U3023, P3976,11, 2013-08-09 00:46:50
O5715, U221, P985,1, 2013-08-09 00:46:51
O5716, U4684, P4396,4, 2013-08-09 00:46:52
O5717, U1159, P923,11, 2013-08-09 00:46:52
O5718, U697, P1733,8, 2013-08-09 00:46:52
O5719, U3447, P3932,12, 2013-08-09 00:46:52
O5720, U4194, P3628,19, 2013-08-09 00:46:52
O5721, U337, P132,7, 2013-08-09 00:46:53
O5722, U4707, P1745,1, 2013-08-09 00:46:53
O5723, U1937, P1205,6, 2013-08-09 00:46:54
O5724, U1358, P4444,20, 2013-08-09 00:46:54
O5725, U2390, P269,6, 2013-08-09 00:46:54
O5726, U4117, P1230,14, 2013-08-09 00:46:56
O5727, U2961, P3281,1, 2013-08-09 00:46:56
O5728, U4210, P2084,2, 2013-08-09 00:46:56
O5729, U2953, P778,9, 2013-08-09 00:46:57
O5730, U2624, P1078,16, 2013-08-09 00:46:57
O5731, U1834, P1822,20, 2013-08-09 00:46:58
O5732, U4346, P2662,16, 2013-08-09 00:46:58
O5733, U1032, P510,17, 2013-08-09 00:46:59
O5734, U79, P2722,13, 2013-08-09 00:46:59
O5735, U4306, P4757,6, 2013-08-09 00:46:59
O5736, U2704, P3276,6, 2013-08-09 00:46:59
O5737, U496, P4290,11, 2013-08-09 00:46:59
O5738, U4582, P1222,2, 2013-08-09 00:47:01
O5739, U4472, P1117,13, 2013-08-09 00:47:01
O5740, U1009, P1737,4, 2013-08-09 00:47:02
O5741, U2889, P4273,1, 2013-08-09 00:47:02
O5742, U2624, P4481,11, 2013-08-09 00:47:03
O5743, U4947, P3015,11, 2013-08-09 00:47:03
O5744, U2380, P3056,3, 2013-08-09 00:47:03
O5745, U4039, P2856,3, 2013-08-09 00:47:03
O5746, U1892, P4859,10, 2013-08-09 00:47:06
O5747, U4054, P248,10, 2013-08-09 00:47:07
O5748, U770, P2108,8, 2013-08-09 00:47:07
O5749, U1099, P2232,3, 2013-08-09 00:47:07
O5750, U4588, P4829,7, 2013-08-09 00:47:08
O5751, U851, P24,16, 2013-08-09 00:47:08
O5752, U3257, P2169,14, 2013-08-09 00:47:09
O5753, U3094, P1667,2, 2013-08-09 00:47:09
O5754, U3799, P2731,2, 2013-08-09 00:47:09
O5755, U3894, P3087,5, 2013-08-09 00:47:10
O5756, U2001, P539,14, 2013-08-09 00:47:10
O5757, U4787, P2556,5, 2013-08-09 00:47:10
O5758, U728, P1937,7, 2013-08-09 00:47:11
O5759, U3500, P2100,9, 2013-08-09 00:47:11
O5760, U3371, P1511,10, 2013-08-09 00:47:12
O5761, U2042, P356,13, 2013-08-09 00:47:13
O5762, U1025, P1515,13, 2013-08-09 00:47:13
O5763, U1967, P775,3, 2013-08-09 00:47:13
O5764, U2131, P3763,13, 2013-08-09 00:47:14
O5765, U2025, P253,10, 2013-08-09 00:47:14
O5766, U2215, P1859,17, 2013-08-09 00:47:14
O5767, U513, P4060,7, 2013-08-09 00:47:14
O5768, U2256, P4756,10, 2013-08-09 00:47:14
O5769, U337, P122,13, 2013-08-09 00:47:14
O5770, U2257, P4713,1, 2013-08-09 00:47:15
O5771, U1249, P4679,1, 2013-08-09 00:47:15
O5772, U3007, P1740,10, 2013-08-09 00:47:15
O5773, U2094, P2842,7, 2013-08-09 00:47:16
O5774, U3185, P34,20, 2013-08-09 00:47:17
O5775, U2657, P2632,16, 2013-08-09 00:47:17
O5776, U3001, P3670,7, 2013-08-09 00:47:18
O5777, U4012, P1273,1, 2013-08-09 00:47:18
O5778, U3175, P2832,10, 2013-08-09 00:47:18
O5779, U563, P4742,3, 2013-08-09 00:47:19
O5780, U875, P682,6, 2013-08-09 00:47:19
O5781, U4993, P4666,5, 2013-08-09 00:47:19
O5782, U624, P874,17, 2013-08-09 00:47:19
O5783, U3066, P3980,14, 2013-08-09 00:47:19
O5784, U95, P120,17, 2013-08-09 00:47:22
O5785, U2424, P2306,17, 2013-08-09 00:47:22
O5786, U1948, P4556,9, 2013-08-09 00:47:22
O5787, U3514, P2315,6, 2013-08-09 00:47:23
O5788, U1369, P3216,14, 2013-08-09 00:47:23
O5789, U4828, P3046,8, 2013-08-09 00:47:24
O5790, U2731, P2422,8, 2013-08-09 00:47:24
O5791, U1840, P1208,9, 2013-08-09 00:47:24
O5792, U183, P3162,2, 2013-08-09 00:47:25
O5793, U3737, P2014,8, 2013-08-09 00:47:27
O5794, U4706, P4889,19, 2013-08-09 00:47:27
O5795, U3201, P3880,5, 2013-08-09 00:47:28
O5796, U1236, P744,3, 2013-08-09 00:47:30
O5797, U3364, P3581,1, 2013-08-09 00:47:30
O5798, U3414, P2340,14, 2013-08-09 00:47:31
O5799, U4987, P3590,6, 2013-08-09 00:47:32
O5800, U2553, P789,12, 2013-08-09 00:47:32
O5801, U2211, P332,7, 2013-08-09 00:47:32
O5802, U1530, P3225,16, 2013-08-09 00:47:32
O5803, U1827, P2221,17, 2013-08-09 00:47:33
O5804, U3739, P3181,11, 2013-08-09 00:47:35
O5805, U370, P3772,10, 2013-08-09 00:47:35
O5806, U1733, P3139,18, 2013-08-09 00:47:35
O5807, U2308, P3559,10, 2013-08-09 00:47:36
O5808, U1335, P4326,16, 2013-08-09 00:47:36
O5809, U1782, P3394,16, 2013-08-09 00:47:37
O5810, U3830, P194,19, 2013-08-09 00:47:37
O5811, U3861, P1173,5, 2013-08-09 00:47:37
O5812, U3969, P2472,19, 2013-08-09 00:47:39
O5813, U3114, P1656,3, 2013-08-09 00:47:39
O5814, U2264, P4367,15, 2013-08-09 00:47:39
O5815, U1395, P4582,2, 2013-08-09 00:47:39
O5816, U2623, P3017,15, 2013-08-09 00:47:43
O5817, U949, P3224,2, 2013-08-09 00:47:43
O5818, U2135, P244,9, 2013-08-09 00:47:43
O5819, U483, P869,4, 2013-08-09 00:47:43
O5820, U2743, P4704,20, 2013-08-09 00:47:44
O5821, U44, P2969,9, 2013-08-09 00:47:44
O5822, U4569, P4832,9, 2013-08-09 00:47:44
O5823, U1329, P1388,6, 2013-08-09 00:47:45
O5824, U2803, P3585,6, 2013-08-09 00:47:45
O5825, U3668, P44,17, 2013-08-09 00:47:45
O5826, U3816, P4894,19, 2013-08-09 00:47:45
O5827, U3427, P4120,2, 2013-08-09 00:47:47
O5828, U303, P2854,8, 2013-08-09 00:47:48
O5829, U4113, P1710,4, 2013-08-09 00:47:48
O5830, U4033, P3454,7, 2013-08-09 00:47:48
O5831, U3632, P368,8, 2013-08-09 00:47:49
O5832, U832, P2200,6, 2013-08-09 00:47:49
O5833, U1464, P1810,19, 2013-08-09 00:47:50
O5834, U3377, P1283,7, 2013-08-09 00:47:50
O5835, U2243, P3117,19, 2013-08-09 00:47:50
O5836, U3960, P3435,1, 2013-08-09 00:47:51
O5837, U3020, P1652,4, 2013-08-09 00:47:51
O5838, U1226, P4276,3, 2013-08-09 00:47:51
O5839, U4450, P4697,1, 2013-08-09 00:47:51
O5840, U104, P452,13, 2013-08-09 00:47:53
O5841, U1089, P2274,12, 2013-08-09 00:47:53
O5842, U4694, P4132,13, 2013-08-09 00:47:54
O5843, U4573, P2811,12, 2013-08-09 00:47:54
O5844, U2773, P2331,13, 2013-08-09 00:47:55
O5845, U4996, P50,12, 2013-08-09 00:47:56
O5846, U3737, P3033,19, 2013-08-09 00:47:57
O5847, U2308, P152,14, 2013-08-09 00:47:58
O5848, U737, P1004,8, 2013-08-09 00:47:58
O5849, U683, P2384,5, 2013-08-09 00:47:59
O5850, U1335, P1369,10, 2013-08-09 00:47:59
O5851, U1295, P1347,6, 2013-08-09 00:47:59
O5852, U1595, P2268,16, 2013-08-09 00:48:01
O5853, U3730, P2525,16, 2013-08-09 00:48:02
O5854, U1387, P4346,3, 2013-08-09 00:48:02
O5855, U2379, P245,18, 2013-08-09 00:48:02
O5856, U2823, P1219,18, 2013-08-09 00:48:02
O5857, U2726, P707,7, 2013-08-09 00:48:03
O5858, U382, P2771,2, 2013-08-09 00:48:04
O5859, U4894, P348,6, 2013-08-09 00:48:05
O5860, U1097, P3974,8, 2013-08-09 00:48:05
O5861, U2194, P3209,6, 2013-08-09 00:48:06
O5862, U345, P1465,4, 2013-08-09 00:48:06
O5863, U1744, P3369,12, 2013-08-09 00:48:09
O5864, U3866, P7,3, 2013-08-09 00:48:09
O5865, U759, P912,4, 2013-08-09 00:48:09
O5866, U2629, P3328,4, 2013-08-09 00:48:10
O5867, U2504, P2833,5, 2013-08-09 00:48:10
O5868, U1788, P3576,3, 2013-08-09 00:48:10
O5869, U800, P905,15, 2013-08-09 00:48:10
O5870, U1068, P1686,8, 2013-08-09 00:48:11
O5871, U2717, P2609,15, 2013-08-09 00:48:12
O5872, U2212, P4155,5, 2013-08-09 00:48:13
O5873, U4176, P2015,16, 2013-08-09 00:48:13
O5874, U3323, P1070,12, 2013-08-09 00:48:13
O5875, U1506, P3824,3, 2013-08-09 00:48:14
O5876, U1168, P4580,8, 2013-08-09 00:48:14
O5877, U4538, P2244,8, 2013-08-09 00:48:14
O5878, U517, P3560,5, 2013-08-09 00:48:15
O5879, U589, P402,19, 2013-08-09 00:48:15
O5880, U788, P4503,3, 2013-08-09 00:48:16
O5881, U2431, P670,7, 2013-08-09 00:48:16
O5882, U824, P1139,10, 2013-08-09 00:48:16
O5883, U1976, P3515,7, 2013-08-09 00:48:16
O5884, U4618, P3421,6, 2013-08-09 00:48:16
O5885, U1997, P4142,8, 2013-08-09 00:48:16
O5886, U3347, P280,19, 2013-08-09 00:48:16
O5887, U4962, P4589,6, 2013-08-09 00:48:17
O5888, U1688, P1516,18, 2013-08-09 00:48:17
O5889, U4946, P2179,17, 2013-08-09 00:48:17
O5890, U2385, P1608,16, 2013-08-09 00:48:19
O5891, U1519, P3357,10, 2013-08-09 00:48:19
O5892, U3204, P884,2, 2013-08-09 00:48:19
O5893, U1130, P677,11, 2013-08-09 00:48:20
O5894, U3333, P4152,5, 2013-08-09 00:48:21
O5895, U149, P4874,16, 2013-08-09 00:48:22
O5896, U668, P3487,18, 2013-08-09 00:48:22
O5897, U4372, P2221,1, 2013-08-09 00:48:22
O5898, U4881, P818,20, 2013-08-09 00:48:23
O5899, U4276, P736,17, 2013-08-09 00:48:23
O5900, U2263, P870,16, 2013-08-09 00:48:24
O5901, U3335, P4548,8, 2013-08-09 00:48:24
O5902, U2939, P3071,1, 2013-08-09 00:48:25
O5903, U3837, P3758,14, 2013-08-09 00:48:27
O5904, U1378, P2197,19, 2013-08-09 00:48:27
O5905, U2039, P1615,2, 2013-08-09 00:48:28
O5906, U214, P1524,7, 2013-08-09 00:48:28
O5907, U625, P4238,15, 2013-08-09 00:48:28
O5908, U4627, P2986,18, 2013-08-09 00:48:29
O5909, U3666, P1623,11, 2013-08-09 00:48:30
O5910, U2575, P3892,1, 2013-08-09 00:48:30
O5911, U1257, P3832,20, 2013-08-09 00:48:31
O5912, U3761, P4951,19, 2013-08-09 00:48:31
O5913, U4151, P2190,8, 2013-08-09 00:48:31
O5914, U3747, P1814,19, 2013-08-09 00:48:32
O5915, U1124, P2966,1, 2013-08-09 00:48:32
O5916, U524, P2816,17, 2013-08-09 00:48:32
O5917, U4473, P4024,17, 2013-08-09 00:48:34
O5918, U2537, P1623,7, 2013-08-09 00:48:34
O5919, U271, P3673,7, 2013-08-09 00:48:35
O5920, U2544, P4234,6, 2013-08-09 00:48:36
O5921, U2502, P1251,20, 2013-08-09 00:48:36
O5922, U3140, P121,14, 2013-08-09 00:48:37
O5923, U4796, P3248,7, 2013-08-09 00:48:37
O5924, U841, P1053,18, 2013-08-09 00:48:37
O5925, U4791, P1861,10, 2013-08-09 00:48:38
O5926, U3953, P3471,1, 2013-08-09 00:48:38
O5927, U4357, P3112,16, 2013-08-09 00:48:38
O5928, U3368, P3074,20, 2013-08-09 00:48:38
O5929, U945, P3686,9, 2013-08-09 00:48:39
O5930, U3204, P3458,6, 2013-08-09 00:48:40
O5931, U3023, P1592,12, 2013-08-09 00:48:40
O5932, U359, P1234,3, 2013-08-09 00:48:41
O5933, U4863, P2957,12, 2013-08-09 00:48:41
O5934, U1676, P722,19, 2013-08-09 00:48:42
O5935, U2564, P3598,12, 2013-08-09 00:48:42
O5936, U4876, P2721,20, 2013-08-09 00:48:42
O5937, U4154, P1306,1, 2013-08-09 00:48:44
O5938, U1558, P3158,5, 2013-08-09 00:48:45
O5939, U2666, P4096,13, 2013-08-09 00:48:45
O5940, U4999, P2174,6, 2013-08-09 00:48:46
O5941, U1120, P1577,20, 2013-08-09 00:48:46
O5942, U343, P2792,18, 2013-08-09 00:48:47
O5943, U1393, P4390,3, 2013-08-09 00:48:47
O5944, U1879, P4051,3, 2013-08-09 00:48:47
O5945, U2148, P2656,10, 2013-08-09 00:48:48
O5946, U4233, P797,18, 2013-08-09 00:48:48
O5947, U1868, P1059,4, 2013-08-09 00:48:49
O5948, U2470, P4013,9, 2013-08-09 00:48:49
O5949, U1086, P1453,14, 2013-08-09 00:48:49
O5950, U1804, P2669,9, 2013-08-09 00:48:50
O5951, U2409, P4819,4, 2013-08-09 00:48:50
O5952, U1472, P551,17, 2013-08-09 00:48:50
O5953, U4777, P2200,4, 2013-08-09 00:48:51
O5954, U3544, P3451,14, 2013-08-09 00:48:51
O5955, U4128, P2254,9, 2013-08-09 00:48:51
O5956, U4687, P4368,3, 2013-08-09 00:48:52
O5957, U3720, P3401,14, 2013-08-09 00:48:52
O5958, U3690, P3102,5, 2013-08-09 00:48:54
O5959, U428, P3616,11, 2013-08-09 00:48:54
O5960, U2616, P4218,6, 2013-08-09 00:48:55
O5961, U1037, P4546,7, 2013-08-09 00:48:56
O5962, U3522, P4428,17, 2013-08-09 00:48:56
O5963, U4728, P671,9, 2013-08-09 00:48:56
O5964, U3276, P4414,15, 2013-08-09 00:48:56
O5965, U3656, P3294,11, 2013-08-09 00:48:56
O5966, U2659, P3312,8, 2013-08-09 00:48:57
O5967, U4944, P1386,9, 2013-08-09 00:48:58
O5968, U2913, P3056,18, 2013-08-09 00:48:59
O5969, U3782, P3685,7, 2013-08-09 00:48:59
O5970, U4666, P1035,8, 2013-08-09 00:49:02
O5971, U1597, P2141,12, 2013-08-09 00:49:02
O5972, U4463, P2483,16, 2013-08-09 00:49:03
O5973, U1578, P601,12, 2013-08-09 00:49:03
O5974, U3004, P4913,15, 2013-08-09 00:49:04
O5975, U3381, P441,16, 2013-08-09 00:49:05
O5976, U4746, P34,20, 2013-08-09 00:49:06
O5977, U3541, P2743,2, 2013-08-09 00:49:06
O5978, U765, P2648,12, 2013-08-09 00:49:07
O5979, U4296, P3095,7, 2013-08-09 00:49:07
O5980, U2477, P4696,4, 2013-08-09 00:49:07
O5981, U2492, P62,19, 2013-08-09 00:49:08
O5982, U221, P1663,10, 2013-08-09 00:49:08
O5983, U621, P4154,4, 2013-08-09 00:49:09
O5984, U3690, P1072,11, 2013-08-09 00:49:10
O5985, U3971, P1922,6, 2013-08-09 00:49:10
O5986, U3324, P4490,11, 2013-08-09 00:49:10
O5987, U284, P3999,15, 2013-08-09 00:49:10
O5988, U1928, P1115,14, 2013-08-09 00:49:10
O5989, U1599, P825,18, 2013-08-09 00:49:10
O5990, U105, P166,18, 2013-08-09 00:49:11
O5991, U2392, P4062,4, 2013-08-09 00:49:11
O5992, U2054, P508,20, 2013-08-09 00:49:12
O5993, U4101, P3132,16, 2013-08-09 00:49:12
O5994, U1683, P4087,4, 2013-08-09 00:49:12
O5995, U3989, P4805,7, 2013-08-09 00:49:13
O5996, U2571, P1778,3, 2013-08-09 00:49:13
O5997, U1420, P963,15, 2013-08-09 00:49:13
O5998, U3865, P2173,3, 2013-08-09 00:49:13
O5999, U2066, P559,16, 2013-08-09 00:49:14
O6000, U1357, P3588,4, 2013-08-09 00:49:14
O6001, U2806, P511,17, 2013-08-09 00:49:15
O6002, U1436, P1287,8, 2013-08-09 00:49:16
O6003, U1871, P1900,6, 2013-08-09 00:49:16
O6004, U1544, P4184,6, 2013-08-09 00:49:17
O6005, U3874, P3568,20, 2013-08-09 00:49:17
O6006, U2846, P2911,6, 2013-08-09 00:49:18
O6007, U1590, P3990,17, 2013-08-09 00:49:20
O6008, U3757, P3651,17, 2013-08-09 00:49:20
O6009, U791, P3495,8, 2013-08-09 00:49:20
O6010, U163, P4942,20, 2013-08-09 00:49:20
O6011, U959, P2719,19, 2013-08-09 00:49:20
O6012, U2921, P3840,15, 2013-08-09 00:49:20
O6013, U1815, P2529,15, 2013-08-09 00:49:22
O6014, U4706, P694,20, 2013-08-09 00:49:22
O6015, U4307, P4831,7, 2013-08-09 00:49:22
O6016, U2222, P4944,15, 2013-08-09 00:49:22
O6017, U794, P4181,11, 2013-08-09 00:49:23
O6018, U2663, P4723,19, 2013-08-09 00:49:24
O6019, U1809, P4012,8, 2013-08-09 00:49:24
O6020, U4831, P640,12, 2013-08-09 00:49:24
O6021, U74, P1693,8, 2013-08-09 00:49:25
O6022, U1479, P579,6, 2013-08-09 00:49:25
O6023, U1832, P945,19, 2013-08-09 00:49:25
O6024, U1301, P1022,2, 2013-08-09 00:49:26
O6025, U2723, P1867,14, 2013-08-09 00:49:26
O6026, U4162, P4409,16, 2013-08-09 00:49:26
O6027, U2447, P3536,15, 2013-08-09 00:49:28
O6028, U3317, P4329,4, 2013-08-09 00:49:28
O6029, U2323, P3266,12, 2013-08-09 00:49:29
O6030, U4945, P1102,20, 2013-08-09 00:49:29
O6031, U1781, P1965,8, 2013-08-09 00:49:30
O6032, U781, P4589,16, 2013-08-09 00:49:30
O6033, U2949, P2802,18, 2013-08-09 00:49:30
O6034, U270, P386,17, 2013-08-09 00:49:30
O6035, U3866, P4451,13, 2013-08-09 00:49:31
O6036, U2240, P4894,12, 2013-08-09 00:49:32
O6037, U1267, P2623,19, 2013-08-09 00:49:33
O6038, U3021, P2362,9, 2013-08-09 00:49:33
O6039, U4234, P1741,10, 2013-08-09 00:49:34
O6040, U1162, P4117,10, 2013-08-09 00:49:34
O6041, U3502, P1870,20, 2013-08-09 00:49:36
O6042, U4900, P4478,17, 2013-08-09 00:49:36
O6043, U3479, P1924,10, 2013-08-09 00:49:36
O6044, U4336, P1202,7, 2013-08-09 00:49:36
O6045, U4518, P2157,13, 2013-08-09 00:49:37
O6046, U4501, P4409,20, 2013-08-09 00:49:37
O6047, U2579, P83,14, 2013-08-09 00:49:37
O6048, U95, P3644,14, 2013-08-09 00:49:37
O6049, U227, P3725,19, 2013-08-09 00:49:38
O6050, U4831, P1533,12, 2013-08-09 00:49:39
O6051, U1653, P1771,15, 2013-08-09 00:49:40
O6052, U2004, P1752,15, 2013-08-09 00:49:41
O6053, U4196, P3930,20, 2013-08-09 00:49:41
O6054, U4143, P3726,12, 2013-08-09 00:49:41
O6055, U631, P1913,6, 2013-08-09 00:49:41
O6056, U2978, P3471,1, 2013-08-09 00:49:42
O6057, U3898, P4690,10, 2013-08-09 00:49:43
O6058, U2464, P3550,17, 2013-08-09 00:49:44
O6059, U3932, P3376,13, 2013-08-09 00:49:44
O6060, U1377, P4629,4, 2013-08-09 00:49:44
O6061, U4448, P3615,2, 2013-08-09 00:49:44
O6062, U4379, P2659,18, 2013-08-09 00:49:45
O6063, U2951, P2491,2, 2013-08-09 00:49:45
O6064, U4678, P303,2, 2013-08-09 00:49:45
O6065, U4903, P3404,6, 2013-08-09 00:49:46
O6066, U359, P4422,7, 2013-08-09 00:49:46
O6067, U2032, P2229,2, 2013-08-09 00:49:46
O6068, U4394, P925,8, 2013-08-09 00:49:46
O6069, U568, P4151,13, 2013-08-09 00:49:48
O6070, U4599, P3044,14, 2013-08-09 00:49:48
O6071, U295, P2793,18, 2013-08-09 00:49:48
O6072, U4213, P4651,1, 2013-08-09 00:49:48
O6073, U2604, P1241,17, 2013-08-09 00:49:49
O6074, U2009, P27,4, 2013-08-09 00:49:49
O6075, U4798, P4181,18, 2013-08-09 00:49:50
O6076, U1823, P2537,1, 2013-08-09 00:49:50
O6077, U2752, P3540,16, 2013-08-09 00:49:50
O6078, U1461, P4305,10, 2013-08-09 00:49:50
